TransactionID,isFraud
3666771,0.013600754
3666772,0.0067923153
3666773,0.00309549
3666774,0.025341505
3666775,0.0075041894
3666776,0.005291474
3666777,0.0041535664
3666778,0.00239183
3666779,0.013600754
3666780,0.012681137
3666781,0.0022365192
3666782,0.0015437971
3666783,0.010377746
3666784,0.016046003
3666785,0.0027468225
3666786,0.012840294
3666787,0.004316165
3666788,0.005085409
3666789,0.047001608
3666790,0.023207407
3666791,0.006821192
3666792,0.0016134015
3666793,0.021187421
3666794,0.007125294
3666795,0.0011880617
3666796,0.0067364876
3666797,0.001978742
3666798,0.010355522
3666799,0.0041660327
3666800,0.0021502585
3666801,0.003689537
3666802,0.0028648912
3666803,0.0013056383
3666804,0.010124298
3666805,0.004540037
3666806,0.002453427
3666807,0.0027525718
3666808,0.0039545284
3666809,0.0022256486
3666810,0.0053423867
3666811,0.011305117
3666812,0.003469627
3666813,0.011767286
3666814,0.0132805845
3666815,0.0011982927
3666816,0.010348853
3666817,0.0013065751
3666818,0.01098457
3666819,0.006023296
3666820,0.008004028
3666821,0.0019627064
3666822,0.0060431412
3666823,0.00948351
3666824,0.011211976
3666825,0.0018898785
3666826,0.0059402497
3666827,0.016433032
3666828,0.0138521725
3666829,0.008785713
3666830,0.029635854
3666831,0.003897175
3666832,0.0029701951
3666833,0.0054208855
3666834,0.01425214
3666835,0.0064819036
3666836,0.017564487
3666837,0.0016928512
3666838,0.013067641
3666839,0.0035198776
3666840,0.017816894
3666841,0.0075439345
3666842,0.03236964
3666843,0.0031113827
3666844,0.002392242
3666845,0.004355733
3666846,0.008071111
3666847,0.0063527976
3666848,0.0017134715
3666849,0.006902838
3666850,0.009748866
3666851,0.009597334
3666852,0.006829202
3666853,0.007015183
3666854,0.038564388
3666855,0.0039109522
3666856,0.0024380647
3666857,0.012791518
3666858,0.004741454
3666859,0.019973313
3666860,0.003582193
3666861,0.006303352
3666862,0.002614011
3666863,0.012489399
3666864,0.0075396583
3666865,0.0036141826
3666866,0.02788827
3666867,0.0032363157
3666868,0.005068388
3666869,0.003565305
3666870,0.009579944
3666871,0.0057400246
3666872,0.003510741
3666873,0.0047002635
3666874,0.0023176265
3666875,0.01530512
3666876,0.007089601
3666877,0.0040724
3666878,0.012545157
3666879,0.0101705175
3666880,0.015490967
3666881,0.015813679
3666882,0.05826141
3666883,0.0047439886
3666884,0.006799988
3666885,0.016831668
3666886,0.008196224
3666887,0.0069320505
3666888,0.048327535
3666889,0.017311482
3666890,0.015183793
3666891,0.0072068735
3666892,0.0068027196
3666893,0.008535384
3666894,0.008683663
3666895,0.013291662
3666896,0.03377384
3666897,0.0027528335
3666898,0.0021209973
3666899,0.012325717
3666900,0.0028260252
3666901,0.012945972
3666902,0.0052937632
3666903,0.005708432
3666904,0.011043517
3666905,0.0116845425
3666906,0.0033557569
3666907,0.035738457
3666908,0.020786839
3666909,0.015539869
3666910,0.0068227756
3666911,0.00960146
3666912,0.005201814
3666913,0.012216536
3666914,0.01806835
3666915,0.007706451
3666916,0.007273864
3666917,0.0071137226
3666918,0.009429112
3666919,0.013489885
3666920,0.008395386
3666921,0.0050610406
3666922,0.010210018
3666923,0.013656931
3666924,0.0039202883
3666925,0.012180682
3666926,0.007460093
3666927,0.0073154583
3666928,0.01290828
3666929,0.0027444556
3666930,0.0056819026
3666931,0.02370612
3666932,0.0046891584
3666933,0.0065106847
3666934,0.0035747117
3666935,0.01079135
3666936,0.02294251
3666937,0.007274249
3666938,0.012154507
3666939,0.003614761
3666940,0.0013137951
3666941,0.0072568255
3666942,0.014769545
3666943,0.01278604
3666944,0.01202848
3666945,0.007863504
3666946,0.0041357647
3666947,0.032012936
3666948,0.0029198523
3666949,0.015504245
3666950,0.012937043
3666951,0.007338629
3666952,0.0062329574
3666953,0.015870634
3666954,0.003247678
3666955,0.0062834946
3666956,0.044996195
3666957,0.004162074
3666958,0.0067612887
3666959,0.018098127
3666960,0.0040800925
3666961,0.005578621
3666962,0.0031443364
3666963,0.005731711
3666964,0.01041999
3666965,0.004023422
3666966,0.0063510914
3666967,0.006757476
3666968,0.005619778
3666969,0.0036937322
3666970,0.014000486
3666971,0.027020313
3666972,0.0030370438
3666973,0.0069291233
3666974,0.008581213
3666975,0.0045437342
3666976,0.004029897
3666977,0.0020104186
3666978,0.002375173
3666979,0.01390517
3666980,0.0076055564
3666981,0.0046872674
3666982,0.0027297593
3666983,0.004586567
3666984,0.01220043
3666985,0.025978293
3666986,0.0056493664
3666987,0.008062422
3666988,0.013004898
3666989,0.0029016633
3666990,0.0066677784
3666991,0.004860205
3666992,0.008140972
3666993,0.03187373
3666994,0.0034315814
3666995,0.0050441143
3666996,0.019925399
3666997,0.0052499664
3666998,0.006796347
3666999,0.0019305135
3667000,0.007263572
3667001,0.016045136
3667002,0.008206282
3667003,0.0009409129
3667004,0.002377514
3667005,0.0074771224
3667006,0.0067754476
3667007,0.043215964
3667008,0.004452692
3667009,0.004889088
3667010,0.0059632333
3667011,0.0016413727
3667012,0.01546025
3667013,0.035763115
3667014,0.04498125
3667015,0.02449442
3667016,0.0020333312
3667017,0.0079074595
3667018,0.004526992
3667019,0.006314538
3667020,0.04674224
3667021,0.039629422
3667022,0.002266966
3667023,0.07149903
3667024,0.025938466
3667025,0.005341424
3667026,0.010875334
3667027,0.004931291
3667028,0.007920545
3667029,0.052908394
3667030,0.0037597138
3667031,0.011042257
3667032,0.017013008
3667033,0.027658215
3667034,0.01589802
3667035,0.014612312
3667036,0.006201298
3667037,0.015777607
3667038,0.009064576
3667039,0.0071749524
3667040,0.015514802
3667041,0.012193047
3667042,0.016125418
3667043,0.0076163574
3667044,0.0075896513
3667045,0.015698439
3667046,0.04337112
3667047,0.09847114
3667048,0.010935843
3667049,0.004215196
3667050,0.0045987177
3667051,0.02434514
3667052,0.021752447
3667053,0.0040448355
3667054,0.026077133
3667055,0.0061715916
3667056,0.025094973
3667057,0.023790335
3667058,0.008990492
3667059,0.04741924
3667060,0.008657771
3667061,0.002402013
3667062,0.003941307
3667063,0.0013640423
3667064,0.007991309
3667065,0.0032856613
3667066,0.0077976976
3667067,0.013840634
3667068,0.0034525732
3667069,0.0068045207
3667070,0.0028340723
3667071,0.0065149153
3667072,0.011201239
3667073,0.0021463057
3667074,0.0074101724
3667075,0.001311034
3667076,0.0033141673
3667077,0.015005131
3667078,0.0023330918
3667079,0.003745812
3667080,0.0075521073
3667081,0.005054077
3667082,0.017523846
3667083,0.0033767167
3667084,0.032384053
3667085,0.0018958993
3667086,0.007010537
3667087,0.015865577
3667088,0.005877069
3667089,0.005002306
3667090,0.013324345
3667091,0.008825847
3667092,0.011520409
3667093,0.007142119
3667094,0.008966486
3667095,0.0226707
3667096,0.008782085
3667097,0.002328304
3667098,0.0020515604
3667099,0.037023887
3667100,0.0052355626
3667101,0.06557475
3667102,0.0054428517
3667103,0.006308799
3667104,0.006174125
3667105,0.00702902
3667106,0.006044413
3667107,0.0057523213
3667108,0.008178931
3667109,0.004767354
3667110,0.002059647
3667111,0.03490258
3667112,0.005980769
3667113,0.014781984
3667114,0.007805354
3667115,0.005547112
3667116,0.009740137
3667117,0.008354968
3667118,0.0062125013
3667119,0.0020492012
3667120,0.006094768
3667121,0.0051308023
3667122,0.058562797
3667123,0.00622965
3667124,0.008274818
3667125,0.0052352594
3667126,0.019666769
3667127,0.003584856
3667128,0.003927615
3667129,0.004448266
3667130,0.002305983
3667131,0.021560185
3667132,0.0075385845
3667133,0.020120932
3667134,0.0025108592
3667135,0.0071502253
3667136,0.012176352
3667137,0.079648755
3667138,0.008256126
3667139,0.04247126
3667140,0.0053070905
3667141,0.024533961
3667142,0.010426969
3667143,0.0057682204
3667144,0.015904369
3667145,0.004695479
3667146,0.004520466
3667147,0.007912803
3667148,0.008273319
3667149,0.0039726207
3667150,0.0022179014
3667151,0.2048554
3667152,0.013564893
3667153,0.0057774712
3667154,0.012348905
3667155,0.06214498
3667156,0.03480452
3667157,0.029178852
3667158,0.009006986
3667159,0.004209569
3667160,0.018924821
3667161,0.008653262
3667162,0.1188517
3667163,0.011433921
3667164,0.006642893
3667165,0.013575405
3667166,0.014601748
3667167,0.0033130036
3667168,0.013538961
3667169,0.007661519
3667170,0.006404234
3667171,0.033498377
3667172,0.006348712
3667173,0.0070258263
3667174,0.0087337475
3667175,0.042606615
3667176,0.005183481
3667177,0.007839257
3667178,0.015199809
3667179,0.004390404
3667180,0.08525261
3667181,0.003058583
3667182,0.0022725414
3667183,0.0013638831
3667184,0.004685866
3667185,0.005213464
3667186,0.01686239
3667187,0.0074337544
3667188,0.010595788
3667189,0.0019507237
3667190,0.0101042995
3667191,0.029628113
3667192,0.048258808
3667193,0.0022880863
3667194,0.025756162
3667195,0.004010693
3667196,0.010137831
3667197,0.01561794
3667198,0.002998547
3667199,0.003876273
3667200,0.002440643
3667201,0.026798125
3667202,0.037485577
3667203,0.008121305
3667204,0.028481629
3667205,0.010742391
3667206,0.3399568
3667207,0.0032698885
3667208,0.0046996456
3667209,0.007831182
3667210,0.026265293
3667211,0.028398767
3667212,0.049978662
3667213,0.0016110521
3667214,0.0061535724
3667215,0.0062151453
3667216,0.0065932
3667217,0.00718298
3667218,0.46374393
3667219,0.010480518
3667220,0.0042878417
3667221,0.008962897
3667222,0.053398486
3667223,0.005927275
3667224,0.0017488552
3667225,0.0044845724
3667226,0.0042786333
3667227,0.02231575
3667228,0.011693247
3667229,0.009800239
3667230,0.0018905579
3667231,0.008139794
3667232,0.0051236977
3667233,0.011620719
3667234,0.0045170384
3667235,0.0075567695
3667236,0.004998228
3667237,0.009187233
3667238,0.011085121
3667239,0.0047954675
3667240,0.018969648
3667241,0.010906175
3667242,0.0068388726
3667243,0.022876438
3667244,0.004237267
3667245,0.0048351036
3667246,0.0027520824
3667247,0.0050323373
3667248,0.0040630656
3667249,0.009344129
3667250,0.008653909
3667251,0.015806302
3667252,0.002525075
3667253,0.016662203
3667254,0.0024364893
3667255,0.007985089
3667256,0.0030480493
3667257,0.0017429214
3667258,0.0035375934
3667259,0.0024024989
3667260,0.0057178065
3667261,0.017060112
3667262,0.010570764
3667263,0.007509191
3667264,0.0028016556
3667265,0.004158052
3667266,0.0034398474
3667267,0.001273358
3667268,0.0040917327
3667269,0.009939882
3667270,0.0082211625
3667271,0.0068630106
3667272,0.003199179
3667273,0.005398729
3667274,0.002972646
3667275,0.0034169382
3667276,0.016267415
3667277,0.011559021
3667278,0.016977819
3667279,0.030691465
3667280,0.007821204
3667281,0.011688663
3667282,0.0026995288
3667283,0.0143107
3667284,0.0048160222
3667285,0.0060196975
3667286,0.053877175
3667287,0.008637593
3667288,0.0034568515
3667289,0.003162727
3667290,0.0027018867
3667291,0.0032424633
3667292,0.08423582
3667293,0.006001584
3667294,0.012582081
3667295,0.0075499164
3667296,0.0068625
3667297,0.0048866575
3667298,0.012631334
3667299,0.032759048
3667300,0.014847208
3667301,0.007356794
3667302,0.0550112
3667303,0.012115729
3667304,0.003407836
3667305,0.011103542
3667306,0.0030477843
3667307,0.014871911
3667308,0.014455269
3667309,0.019812092
3667310,0.0077435947
3667311,0.005090961
3667312,0.011221353
3667313,0.0055275895
3667314,0.0075824996
3667315,0.0037403638
3667316,0.08203193
3667317,0.0071179164
3667318,0.0031853456
3667319,0.0037328496
3667320,0.0015128757
3667321,0.003640256
3667322,0.008434206
3667323,0.0037878193
3667324,0.034630172
3667325,0.009312164
3667326,0.002133379
3667327,0.0077902973
3667328,0.004753246
3667329,0.0027285381
3667330,0.007479342
3667331,0.008208642
3667332,0.018774023
3667333,0.0026992874
3667334,0.0034148034
3667335,0.0014514213
3667336,0.014101285
3667337,0.03711518
3667338,0.0059506884
3667339,0.009468614
3667340,0.0066759377
3667341,0.0105481995
3667342,0.013060387
3667343,0.010171472
3667344,0.008475079
3667345,0.025443561
3667346,0.003671105
3667347,0.012089413
3667348,0.003576443
3667349,0.008310896
3667350,0.01238442
3667351,0.004445268
3667352,0.0014525516
3667353,0.08554283
3667354,0.0024632309
3667355,0.0027133927
3667356,0.017525988
3667357,0.003714726
3667358,0.009082994
3667359,0.0065542003
3667360,0.0061815665
3667361,0.0037891385
3667362,0.0041869413
3667363,0.005542393
3667364,0.001996533
3667365,0.01852779
3667366,0.0058668484
3667367,0.037740085
3667368,0.0037384273
3667369,0.014362794
3667370,0.008616729
3667371,0.019141208
3667372,0.021911113
3667373,0.008073096
3667374,0.012477379
3667375,0.008071912
3667376,0.0042728046
3667377,0.0034811257
3667378,0.009748833
3667379,0.022132186
3667380,0.0172154
3667381,0.008106089
3667382,0.018157713
3667383,0.06296013
3667384,0.0077887527
3667385,0.033800773
3667386,0.0021766308
3667387,0.0011301979
3667388,0.010317557
3667389,0.013645472
3667390,0.0056355665
3667391,0.004666057
3667392,0.04061751
3667393,0.006147961
3667394,0.028739888
3667395,0.009811545
3667396,0.010630758
3667397,0.003573841
3667398,0.011708388
3667399,0.030831773
3667400,0.0054108454
3667401,0.007052757
3667402,0.03830289
3667403,0.0013417675
3667404,0.0046375957
3667405,0.006493552
3667406,0.026848404
3667407,0.0058204615
3667408,0.004344069
3667409,0.017875232
3667410,0.0034246596
3667411,0.007881131
3667412,0.0050726077
3667413,0.006988395
3667414,0.004086189
3667415,0.0028776817
3667416,0.010519121
3667417,0.0074910424
3667418,0.009428065
3667419,0.013397841
3667420,0.0035918648
3667421,0.008656838
3667422,0.009008795
3667423,0.009104659
3667424,0.009753613
3667425,0.0018383906
3667426,0.006816897
3667427,0.0037994967
3667428,0.018198496
3667429,0.008930161
3667430,0.0047234683
3667431,0.0053604683
3667432,0.015537774
3667433,0.006864506
3667434,0.021593506
3667435,0.0029649397
3667436,0.0038984648
3667437,0.00570257
3667438,0.041230273
3667439,0.0448673
3667440,0.005129013
3667441,0.003079409
3667442,0.006841338
3667443,0.03862135
3667444,0.011759525
3667445,0.00923573
3667446,0.006154103
3667447,0.0107160825
3667448,0.0029418669
3667449,0.002191542
3667450,0.00698341
3667451,0.0041853134
3667452,0.025512354
3667453,0.008473497
3667454,0.02722819
3667455,0.04920777
3667456,0.0048271352
3667457,0.005818884
3667458,0.01374519
3667459,0.014146786
3667460,0.013541661
3667461,0.05139003
3667462,0.004627315
3667463,0.0024145446
3667464,0.011314394
3667465,0.0034742777
3667466,0.02504725
3667467,0.001213266
3667468,0.02833617
3667469,0.0046181874
3667470,0.004169763
3667471,0.15269685
3667472,0.050251864
3667473,0.0033591555
3667474,0.0015646889
3667475,0.03878884
3667476,0.0077836253
3667477,0.0055487673
3667478,0.0056031775
3667479,0.010954549
3667480,0.019597821
3667481,0.019886581
3667482,0.00412038
3667483,0.015904937
3667484,0.0032708987
3667485,0.0057587638
3667486,0.00785344
3667487,0.0022989418
3667488,0.002562356
3667489,0.008487266
3667490,0.0028325608
3667491,0.006901462
3667492,0.012711973
3667493,0.005273134
3667494,0.020403035
3667495,0.004073185
3667496,0.069673516
3667497,0.0073403316
3667498,0.043613702
3667499,0.005967144
3667500,0.0105215125
3667501,0.0062191496
3667502,0.0298895
3667503,0.003669539
3667504,0.01947144
3667505,0.0062317783
3667506,0.008268508
3667507,0.0057301894
3667508,0.014485346
3667509,0.017234385
3667510,0.011438369
3667511,0.018206831
3667512,0.0042961678
3667513,0.0043545915
3667514,0.0035000772
3667515,0.007622072
3667516,0.006943496
3667517,0.005035612
3667518,0.0017155665
3667519,0.006489733
3667520,0.0042486056
3667521,0.00407649
3667522,0.030686282
3667523,0.0021829302
3667524,0.011087202
3667525,0.009764755
3667526,0.018477622
3667527,0.00963216
3667528,0.0036750275
3667529,0.004367333
3667530,0.018471517
3667531,0.020299308
3667532,0.0033048433
3667533,0.0126718925
3667534,0.02613609
3667535,0.010074296
3667536,0.006935721
3667537,0.0090439245
3667538,0.005057711
3667539,0.0039670398
3667540,0.0029507156
3667541,0.0035650202
3667542,0.008444074
3667543,0.0031693308
3667544,0.011006208
3667545,0.008628864
3667546,0.023770621
3667547,0.009286943
3667548,0.012261084
3667549,0.014242609
3667550,0.008459486
3667551,0.0028103697
3667552,0.007701035
3667553,0.014716654
3667554,0.002852796
3667555,0.0012164193
3667556,0.069920786
3667557,0.008666935
3667558,0.0015520186
3667559,0.010440918
3667560,0.07045691
3667561,0.052805446
3667562,0.0023409463
3667563,0.0073403316
3667564,0.0039248103
3667565,0.0034226421
3667566,0.005689731
3667567,0.008059071
3667568,0.0058899014
3667569,0.005137288
3667570,0.0067021013
3667571,0.01671597
3667572,0.004274988
3667573,0.008919431
3667574,0.0061846753
3667575,0.018379955
3667576,0.018284159
3667577,0.0036661602
3667578,0.019191511
3667579,0.021524576
3667580,0.011764796
3667581,0.021020742
3667582,0.018198658
3667583,0.012843582
3667584,0.016077215
3667585,0.0044928547
3667586,0.014052953
3667587,0.017693914
3667588,0.026853882
3667589,0.008848371
3667590,0.007877925
3667591,0.00489282
3667592,0.0015304515
3667593,0.014163954
3667594,0.005639849
3667595,0.0065973364
3667596,0.020364324
3667597,0.012104387
3667598,0.0061544557
3667599,0.0076607256
3667600,0.0058456166
3667601,0.057731744
3667602,0.015130558
3667603,0.011567975
3667604,0.007934536
3667605,0.321236
3667606,0.045336638
3667607,0.2274536
3667608,0.0067369854
3667609,0.009786274
3667610,0.0051080436
3667611,0.0047711655
3667612,0.39819953
3667613,0.0064844806
3667614,0.012179478
3667615,0.030326627
3667616,0.5032592
3667617,0.009946415
3667618,0.045336638
3667619,0.009797634
3667620,0.13147703
3667621,0.55157155
3667622,0.0033532318
3667623,0.0071285525
3667624,0.001579949
3667625,0.49560112
3667626,0.010025248
3667627,0.012538324
3667628,0.4779471
3667629,0.0020798708
3667630,0.0020386667
3667631,0.012134102
3667632,0.39552817
3667633,0.011074296
3667634,0.006912864
3667635,0.0050976654
3667636,0.004954968
3667637,0.012340587
3667638,0.46343073
3667639,0.5860179
3667640,0.0029796767
3667641,0.0048201787
3667642,0.012767978
3667643,0.033038888
3667644,0.0037618133
3667645,0.0062719826
3667646,0.009467264
3667647,0.015137103
3667648,0.007880479
3667649,0.008500248
3667650,0.025995094
3667651,0.113650635
3667652,0.0023938664
3667653,0.014866617
3667654,0.025710411
3667655,0.0077464017
3667656,0.0039102538
3667657,0.023843475
3667658,0.014673979
3667659,0.07492458
3667660,0.020601362
3667661,0.0037549087
3667662,0.008928401
3667663,0.027622446
3667664,0.010133683
3667665,0.04173582
3667666,0.0016780883
3667667,0.009725022
3667668,0.0013325727
3667669,0.03994131
3667670,0.008443192
3667671,0.0082311295
3667672,0.0015811861
3667673,0.008346163
3667674,0.0025705306
3667675,0.08791986
3667676,0.0033428336
3667677,0.0009495328
3667678,0.08791986
3667679,0.008062087
3667680,0.0043035685
3667681,0.0062483964
3667682,0.0069871508
3667683,0.0010874972
3667684,0.0050975326
3667685,0.0045260205
3667686,0.0019569816
3667687,0.0055944673
3667688,0.0032917415
3667689,0.0059201317
3667690,0.007570299
3667691,0.057853527
3667692,0.0018976678
3667693,0.024848793
3667694,0.038939714
3667695,0.014218595
3667696,0.019812454
3667697,0.010078458
3667698,0.0052408027
3667699,0.00551914
3667700,0.002465634
3667701,0.004371355
3667702,0.008504095
3667703,0.026175398
3667704,0.0012696541
3667705,0.008365856
3667706,0.027117152
3667707,0.0063331034
3667708,0.004814098
3667709,0.008139036
3667710,0.0024800615
3667711,0.010707053
3667712,0.012181365
3667713,0.006959081
3667714,0.0023692765
3667715,0.0018602002
3667716,0.013387418
3667717,0.006182396
3667718,0.0043237335
3667719,0.005073337
3667720,0.0032987797
3667721,0.005454513
3667722,0.001773627
3667723,0.0066991523
3667724,0.0050149574
3667725,0.008631234
3667726,0.024410198
3667727,0.0057495
3667728,0.0020568713
3667729,0.0021706303
3667730,0.0022199864
3667731,0.032646153
3667732,0.003680439
3667733,0.020979298
3667734,0.008156846
3667735,0.0037565432
3667736,0.008285511
3667737,0.036797985
3667738,0.029635468
3667739,0.0026654114
3667740,0.0028781702
3667741,0.009204729
3667742,0.011555023
3667743,0.024867745
3667744,0.0184601
3667745,0.004027588
3667746,0.007087775
3667747,0.0045544403
3667748,0.023937745
3667749,0.0036788639
3667750,0.005252041
3667751,0.014139107
3667752,0.016783444
3667753,0.018043326
3667754,0.008922826
3667755,0.0059000254
3667756,0.002711428
3667757,0.024500292
3667758,0.0047602803
3667759,0.009406905
3667760,0.0078089735
3667761,0.078244895
3667762,0.0060969326
3667763,0.012789424
3667764,0.0013545196
3667765,0.004166345
3667766,0.0051568435
3667767,0.11618944
3667768,0.003513057
3667769,0.0025090578
3667770,0.0030639267
3667771,0.021745002
3667772,0.003715146
3667773,0.015111568
3667774,0.0023999424
3667775,0.021087848
3667776,0.008484088
3667777,0.017971393
3667778,0.010203592
3667779,0.0056717014
3667780,0.026293991
3667781,0.0038881705
3667782,0.014566239
3667783,0.0077525945
3667784,0.0018905579
3667785,0.018277312
3667786,0.007606201
3667787,0.012224082
3667788,0.012352344
3667789,0.017693914
3667790,0.0055759866
3667791,0.0022614454
3667792,0.008261602
3667793,0.0017481095
3667794,0.010809858
3667795,0.0048433915
3667796,0.009755488
3667797,0.004732922
3667798,0.011479679
3667799,0.003776088
3667800,0.014706674
3667801,0.003562003
3667802,0.0135528445
3667803,0.0060164602
3667804,0.0059995963
3667805,0.008889372
3667806,0.0042367345
3667807,0.0075265286
3667808,0.008945134
3667809,0.0048561133
3667810,0.013175174
3667811,0.0016883581
3667812,0.0018167556
3667813,0.027614005
3667814,0.0023262624
3667815,0.008347568
3667816,0.002300375
3667817,0.015168093
3667818,0.0063442225
3667819,0.009946415
3667820,0.00652704
3667821,0.006317695
3667822,0.010002917
3667823,0.12911019
3667824,0.013006605
3667825,0.008036437
3667826,0.01638916
3667827,0.0074513345
3667828,0.0066551664
3667829,0.0031741972
3667830,0.020009737
3667831,0.02959388
3667832,0.020465031
3667833,0.0016258298
3667834,0.006046625
3667835,0.0084942505
3667836,0.0021479824
3667837,0.016887112
3667838,0.069976
3667839,0.00712549
3667840,0.023520945
3667841,0.004683027
3667842,0.01365458
3667843,0.0028307536
3667844,0.0035604176
3667845,0.053334832
3667846,0.0071519455
3667847,0.003817592
3667848,0.015510171
3667849,0.006026969
3667850,0.019077452
3667851,0.00978754
3667852,0.004532326
3667853,0.0052870284
3667854,0.012199183
3667855,0.016590845
3667856,0.05993356
3667857,0.01407916
3667858,0.006752904
3667859,0.0031959873
3667860,0.0130856475
3667861,0.008625393
3667862,0.1298897
3667863,0.007545388
3667864,0.0024195092
3667865,0.0037082639
3667866,0.0029989362
3667867,0.010224977
3667868,0.13115424
3667869,0.0069843754
3667870,0.005331816
3667871,0.020009248
3667872,0.014055754
3667873,0.0051815165
3667874,0.0049390914
3667875,0.01321404
3667876,0.0011863806
3667877,0.0064236545
3667878,0.0036926828
3667879,0.004815492
3667880,0.0051608765
3667881,0.011751709
3667882,0.004614487
3667883,0.0703768
3667884,0.011721528
3667885,0.024823103
3667886,0.013874187
3667887,0.004356794
3667888,0.016913494
3667889,0.0055680126
3667890,0.010822966
3667891,0.009894943
3667892,0.0037017723
3667893,0.013314005
3667894,0.003563777
3667895,0.025622753
3667896,0.0037527333
3667897,0.008688281
3667898,0.008936101
3667899,0.006705371
3667900,0.007231911
3667901,0.02455795
3667902,0.015625209
3667903,0.021648005
3667904,0.0021524972
3667905,0.016754512
3667906,0.033953927
3667907,0.004002142
3667908,0.0034823932
3667909,0.028455477
3667910,0.5135984
3667911,0.0103144655
3667912,0.022825077
3667913,0.015302489
3667914,0.002472964
3667915,0.013711939
3667916,0.0038566038
3667917,0.028409533
3667918,0.010162024
3667919,0.004397542
3667920,0.0034858084
3667921,0.00914803
3667922,0.0021382999
3667923,0.0031706658
3667924,0.013531569
3667925,0.0033247434
3667926,0.009114025
3667927,0.007730434
3667928,0.03951432
3667929,0.4335949
3667930,0.014935962
3667931,0.005703267
3667932,0.007801875
3667933,0.054029576
3667934,0.004441383
3667935,0.01204552
3667936,0.0040217903
3667937,0.60724247
3667938,0.0037186192
3667939,0.008028834
3667940,0.005498226
3667941,0.013564899
3667942,0.0015870249
3667943,0.0061434004
3667944,0.0036970063
3667945,0.02374412
3667946,0.0031145732
3667947,0.0038568585
3667948,0.002437354
3667949,0.009186756
3667950,0.014836305
3667951,0.005081264
3667952,0.0040183445
3667953,0.0023158311
3667954,0.007219655
3667955,0.07213285
3667956,0.013272725
3667957,0.017449776
3667958,0.011924171
3667959,0.016505543
3667960,0.78555584
3667961,0.018001242
3667962,0.013000376
3667963,0.014652994
3667964,0.021979552
3667965,0.002275445
3667966,0.0070755575
3667967,0.011466758
3667968,0.0041184984
3667969,0.008158316
3667970,0.6850527
3667971,0.011438875
3667972,0.0080417795
3667973,0.015613814
3667974,0.01012402
3667975,0.007394291
3667976,0.011347711
3667977,0.03236367
3667978,0.0074479496
3667979,0.6444075
3667980,0.009713998
3667981,0.0056744316
3667982,0.032926656
3667983,0.005602434
3667984,0.003933916
3667985,0.010341159
3667986,0.0040812725
3667987,0.0031593554
3667988,0.0046319687
3667989,0.76816094
3667990,0.008931993
3667991,0.0038814114
3667992,0.003183355
3667993,0.010266688
3667994,0.0077651977
3667995,0.008494178
3667996,0.0059211333
3667997,0.007326395
3667998,0.00493292
3667999,0.01873042
3668000,0.013190551
3668001,0.006822488
3668002,0.0038181231
3668003,0.0049673384
3668004,0.0024942684
3668005,0.0060024974
3668006,0.003954177
3668007,0.008873862
3668008,0.01676149
3668009,0.008188568
3668010,0.0057718344
3668011,0.019302001
3668012,0.0017918131
3668013,0.0064185075
3668014,0.0023935668
3668015,0.0027318008
3668016,0.007562175
3668017,0.0071083624
3668018,0.0075136456
3668019,0.0054926462
3668020,0.012973134
3668021,0.008841838
3668022,0.008620469
3668023,0.0113092745
3668024,0.004867757
3668025,0.0030306648
3668026,0.003546409
3668027,0.005345532
3668028,0.010694772
3668029,0.025951799
3668030,0.17833586
3668031,0.008416869
3668032,0.0030491813
3668033,0.002531599
3668034,0.0059977565
3668035,0.015613814
3668036,0.008125512
3668037,0.0027409913
3668038,0.007795876
3668039,0.04328674
3668040,0.010543552
3668041,0.010983057
3668042,0.008622433
3668043,0.02346816
3668044,0.0038955682
3668045,0.013660555
3668046,0.008296219
3668047,0.00482834
3668048,0.0034231124
3668049,0.001921559
3668050,0.048669692
3668051,0.0074655036
3668052,0.0048949146
3668053,0.0031655352
3668054,0.013699158
3668055,0.0083318725
3668056,0.029222988
3668057,0.03119592
3668058,0.014677206
3668059,0.014484923
3668060,0.02819853
3668061,0.01817838
3668062,0.005897291
3668063,0.002742616
3668064,0.18553764
3668065,0.0023261595
3668066,0.009174142
3668067,0.018608248
3668068,0.0024961922
3668069,0.010049479
3668070,0.0113109015
3668071,0.011174479
3668072,0.001962667
3668073,0.027820611
3668074,0.015667664
3668075,0.0051943776
3668076,0.016024787
3668077,0.008097988
3668078,0.0052447366
3668079,0.0054773237
3668080,0.0025298789
3668081,0.028647188
3668082,0.009146953
3668083,0.004941243
3668084,0.0012251665
3668085,0.002482776
3668086,0.083352886
3668087,0.0055978266
3668088,0.005025578
3668089,0.007113874
3668090,0.0066252486
3668091,0.008984953
3668092,0.0082530035
3668093,0.017023815
3668094,0.04201581
3668095,0.01341456
3668096,0.00610403
3668097,0.026477585
3668098,0.0018321241
3668099,0.02702813
3668100,0.032848276
3668101,0.04563501
3668102,0.009490696
3668103,0.008935489
3668104,0.0021661527
3668105,0.00532836
3668106,0.014516303
3668107,0.0045794123
3668108,0.005699475
3668109,0.013982363
3668110,0.013233279
3668111,0.006023296
3668112,0.003904271
3668113,0.028997643
3668114,0.0058421427
3668115,0.013929888
3668116,0.003980791
3668117,0.022641448
3668118,0.0056751473
3668119,0.0027940217
3668120,0.011960067
3668121,0.0074779512
3668122,0.004919092
3668123,0.010905892
